Lemma,POS,Polarity_Score
poll_parrot,n,0
poll,n,0
poll,v,-0.08521
polka_dot,n,0
polka,n,0
polka,v,0
polk,n,0
polity,n,0.12946
politics,n,-0.25705
politico,n,0
politick,v,0
politicize,v,0
politicise,v,0
politician,n,0
politically_incorrect,a,0.15793
politically_correct,a,0.17826
politically,r,0
political_unit,n,0
political_theory,n,0
political_system,n,0
political_sympathies,n,0
political_sphere,n,0
political_scientist,n,0
political_science,n,0
political_relation,n,0
political_program,n,0
political_prisoner,n,0
political_platform,n,0
political_party,n,0
political_orientation,n,0
political_movement,n,0
political_machine,n,0
political_liberty,n,0
political_leader,n,0
political_incorrectness,n,0.15793
political_hack,n,0
political_entity,n,0
political_economy,n,0
political_donation,n,0
political_dissident,n,0
political_detainee,n,0
political_correctness,n,0
political_correctitude,n,0
political_contribution,n,0
political_commissar,n,0
political_campaign,n,0
political_boss,n,0
political_arena,n,0
political_action_committee,n,0
political,a,0
politic,a,0.13039
politesse,n,0.25416
politeness,n,0.56914
politely,r,0.12208
polite,a,0.40311
politburo,n,0
polistes_annularis,n,0
polistes,n,0
polishing,n,0
polisher,n,0
polished_rice,n,0
polished,a,0.24689
polish_up,v,0
polish_off,v,-0.1011
polish_notation,n,0.12208
polish_monetary_unit,n,0
polish,a,0
polish,n,0.3094
polish,v,0.22745
poliovirus_vaccine,n,-0.07997
poliovirus,n,-0.34088
poliosis,n,0
polioptila,n,0
poliomyelitis,n,-0.38925
polio,n,-0.57583
policy-making,a,0
policyholder,n,0
policy_maker,n,0
policy_change,n,0
policy,n,0
policewoman,n,0
policeman_bird,n,0
policeman,n,0
police_work,n,0
police_wagon,n,0
police_van,n,0
police_station,n,0
police_state,n,0
police_squad,n,0
police_sergeant,n,-0.01819
police_precinct,n,0
police_officer,n,0
police_matron,n,0
police_lieutenant,n,0
police_investigation,n,0
police_headquarters,n,0
police_force,n,0
police_dog,n,0
police_detective,n,0
police_department,n,0
police_cruiser,n,0
police_court,n,0
police_constable,n,0.12208
police_commissioner,n,0
police_chief,n,0
police_car,n,0
police_captain,n,0
police_boat,n,0
police_blotter,n,0
police_action,n,0
police_academy,n,0
police,n,0
police,v,-0.07468
polianthes_tuberosa,n,0
polianthes,n,0
polestar,n,0
poler,n,0
polenta,n,0
polemonium_viscosum,n,-0.28345
polemonium_van-bruntiae,n,0
polemonium_reptans,n,0
polemonium_caeruleum,n,0
polemonium_boreale,n,0
polemonium,n,-0.07997
polemoniales,n,0
polemoniaceous,a,0
polemoniaceae,n,0
polemize,v,0
polemist,n,0
polemise,v,0
polemics,n,0
polemicize,v,0
polemicist,n,0
polemicise,v,0
polemically,r,0.12208
polemical,a,-0.0611
polemic,a,-0.0611
polemic,n,0.15754
pole-handled,a,0
polecat_weed,n,0
polecat,n,-0.09134
poleaxe,n,0
poleaxe,v,0
poleax,n,0
poleax,v,0
pole_vaulting,n,0
pole_vaulter,n,0
pole_vault,n,0
pole_star,n,0
pole_position,n,0
pole_jumping,n,0
pole_jumper,n,0
pole_jump,n,0
pole_horse,n,0
pole_bean,n,0
pole,n,0.19603
pole,v,0.15081
polder,n,-0.07997
polaroid_land_camera,n,0
polaroid_camera,n,0
polaroid,n,0
polarography,n,0
polarographic,a,0
polarize,v,0.08459
polarization,n,0.17964
polarity,n,0.07105
polarise,v,0.08459
polariscope,n,0
polarisation,n,0.19229
polaris,n,0
polarimeter,n,0
polar_zone,n,0
polar_star,n,0
polar_region,n,0
polar_opposition,n,0
polar_hare,n,0
polar_glacier,n,0
polar_front,n,0
polar_coordinate,n,0
polar_circle,n,0
polar_body,n,0
polar_bear,n,0
polar,a,0.03884
polanisia_graveolens,n,0
polanisia_dodecandra,n,0
polanisia,n,0
poland,n,0
polack,n,0
pol,n,0
poky,a,-0.02298
poky,n,0.12208
pokomo,n,0
poking,n,0.15793
pokey,a,-0.02298
pokey,n,0.12208
pokeweed_family,n,0
pokeweed,n,0
poker-faced,a,-0.13964
poker_plant,n,0
poker_heuchera,n,0
poker_hand,n,0
poker_game,n,0
poker_face,n,0.28394
poker_chip,n,0
poker_alumroot,n,0
poker,n,0
poke_out,v,0
poke_milkweed,n,0
poke_into,v,-0.00601
poke_fun,v,0
poke_check,n,0
poke_bonnet,n,0
poke_at,v,0
poke,n,-0.21807
poke,v,-0.25743
poivrade,n,0
poitrine_d'agneau,n,0
poitou-charentes,n,0
poitou,n,0
poitiers,n,0
poitier,n,0
poisson_distribution,n,0.12208
poisonously,r,0.15793
poisonous_substance,n,-0.07997
poisonous_plant,n,-0.19821
poisonous_parasol,n,0
poisonous_nightshade,n,0
poisonous,a,-0.58738
poisoning,n,-0.7314
poisoner,n,-0.28345
poison-berry,n,0
poisonberry,n,0
poison_sumac,n,-0.0296
poison_pill,n,0.12208
poison_pea,n,0
poison_parsley,n,0
poison_oak,n,-0.0296
poison_milkweed,n,0
poison_mercury,n,0
poison_ivy,n,-0.0296
poison_hemlock,n,0
poison_gas,n,-0.07997
poison_dogwood,n,0
poison_camas,n,0
poison_bush,n,0
poison_ash,n,0
poison_arrow_plant,n,0
poison,n,-0.74654
poison,v,-0.71373
poised,a,-0.02235
poise,n,0.12955
poise,v,0.13967
pointy-toed,a,0
pointsman,n,0
pointrel,n,0
point-of-sale,a,0
pointlessness,n,0.12208
pointlessly,r,0.15793
pointless,a,-0.44229
pointing_trowel,n,0
pointing_out,n,0.12208
pointillistic,a,0
pointillist,a,0
pointillist,n,0
pointillism,n,-0.02298
pointer,n,0
pointel,n,0
pointed-toe,a,0
pointedness,n,0
pointedly,r,0.12208
pointed-leaf_maple,n,0
pointed_arch,n,0.12208
pointed,a,0.01301
point-blank,a,0.01637
point-blank,r,0
point-and-shoot_camera,n,0
point_woman,n,0.12208
point_up,v,0
point_the_way,v,0
point_system,n,0
point_source,n,0
point_out,v,0
point_of_view,n,0
point_of_reference,n,0
point_of_periapsis,n,0
point_of_order,n,0
point_of_no_return,n,-0.28345
point_of_intersection,n,0
point_of_honor,n,0.28394
point_of_entry,n,0
point_of_departure,n,0
point_of_apoapsis,n,0
point_of_accumulation,n,0
point_mutation,n,0
point_man,n,0.10554
point_lace,n,0
point_jam,v,0
point_in_time,n,0.17826
point_duty,n,0
point_after_touchdown,n,0
point_after,n,0
point,n,0.13595
point,v,0.14406
poinsettia_strain,n,0
poinsettia,n,0
poinciana_regia,n,0
poinciana_pulcherrima,n,0
poinciana_gilliesii,n,0
poinciana,n,-0.0296
poilu,n,0
poikilothermous,a,0
poikilothermic,a,0
poikilotherm,n,0
poignantly,r,0.17826
poignant,a,0.06362
poignancy,n,-0.45766
poignance,n,-0.38925
poi,n,0
pogy,n,0
pogrom,n,0
pogostemon_cablin,n,0
pogostemon,n,0
pogonophoran,n,0
pogonophora,n,0.12208
pogonip,n,0
pogonion,n,0
pogonia_rosea,n,0
pogonia_divaricata,n,0
pogonia,n,0
pogo_stick,n,0
pogge,n,0
pogey,n,0
po-faced,a,-0.34088
poet-singer,n,0
poetry,n,0.33161
poetizer,n,-0.34088
poetize,v,0
poetiser,n,-0.34088
poetise,v,0
poetics,n,0
poetically,r,0.15793
poetical,a,0
poetic_rhythm,n,0
poetic_license,n,0
poetic_justice,n,-0.17327
poetic,a,0.45882
poetess,n,0.12208
poet_laureate,n,0
poet,n,0.44152
poesy,n,0
poephila_castanotis,n,0
poephila,n,0
poenology,n,0
poem,n,0
poecilogale_albinucha,n,0
poecilogale,n,0
poecilocapsus_lineatus,n,0
poecilocapsus,n,0
poeciliidae,n,0
poeciliid_fish,n,0
poeciliid,n,0
poe,n,0.12208
podzol_soil,n,0
podzol,n,0
podsolic_soil,n,0
podsol_soil,n,0
podsol,n,0
podophyllum_peltatum,n,0
podophyllum,n,0
podocarpus_totara,n,0
podocarpus_spicata,n,0
podocarpus_nivalis,n,-0.19821
podocarpus_latifolius,n,0
podocarpus_ferruginea,n,0
podocarpus_family,n,0
podocarpus_elongatus,n,0
podocarpus_elatus,n,0
podocarpus_dacrydioides,n,0
podocarpus_coriaceus,n,0
podocarpus_amara,n,0
podocarpus,n,0
podocarpaceae,n,0
podocarp,n,0
podlike,a,-0.19821
podium,n,0
podilymbus_podiceps,n,0
podilymbus,n,0
podicipitiformes,n,0
podicipitiform_seabird,n,0
podicipediformes,n,0
podicipedidae,n,0
podiceps_ruficollis,n,0
podiceps_nigricollis,n,0
podiceps_grisegena,n,0
podiceps_cristatus,n,0
podiceps,n,0
podiatry,n,0
podiatrist,n,0.12208
podgy,a,0
podetium,n,0
podcast,v,0
podaxaceae,n,0
podargus,n,0
podargidae,n,0
podalyria,n,0
podalgia,n,-0.34088
pod,n,0
pod,v,0
pockmarked,a,-0.24153
pockmark,n,-0.08901
pockmark,v,0
pocket-sized,a,-0.0296
pocket-size,a,-0.0296
pocketknife,n,0.12208
pocket-handkerchief,n,0
pocketful,n,0
pocketed_freetail_bat,n,0
pocketed_bat,n,0
pocketcomb,n,0.12208
pocketbook_issue,n,-0.19821
pocketbook,n,0
pocketable,a,0
pocket_watch,n,0
pocket_veto,n,0
pocket_rat,n,0
pocket_mouse,n,0
pocket_money,n,0
pocket_lighter,n,0
pocket_knife,n,0.12208
pocket_gopher,n,0
pocket_flask,n,0.15793
pocket_flap,n,0
pocket_edition,n,0
pocket_dictionary,n,0
pocket_comb,n,0.12208
pocket_calculator,n,0
pocket_bread,n,0
pocket_borough,n,0
pocket_book,n,0
pocket_billiards,n,0
pocket_battleship,n,0
pocket,n,0
pocket,v,0
pocked,a,-0.24153
pock,n,-0.08901
pock,v,0
pochard,n,0
pocatello,n,0
pocahontas,n,0
pobedy_peak,n,0
pobeda_peak,n,0
pob,n,0
poaching,n,-0.07997
poacher,n,0
poached_egg,n,0
poached,a,-0.34088
poach,v,-0.02298
poaceae,n,0
poa_pratensis,n,0
poa_nemoralis,n,0
poa,n,0
po_river,n,0
po_hai,n,0
po_box_number,n,0
po_box_no,n,0
po_box,n,0
po,n,0.12582
p-n-p_transistor,n,0
pnom_penh,n,0
pneumovax,n,0
pneumothorax,n,-0.19821
pneumonoconiosis,n,-0.19821
pneumonitis,n,-0.19821
pneumonic_plague,n,0
pneumonic,a,-0.22494
pneumonia,n,-0.54622
pneumonectomy,n,-0.28345
pneumogastric_nerve,n,0
pneumogastric,a,0
pneumogastric,n,0
pneumoencephalogram,n,0
pneumocytosis,n,-0.17327
pneumocystis_pneumonia,n,-0.17327
pneumocystis_carinii_pneumonia,n,-0.17327
pneumoconiosis,n,-0.19821
pneumococcus,n,-0.38925
pneumococcal_vaccine,n,0
pneumococcal_pneumonia,n,-0.19821
pneumococcal,a,0
pneumatophore,n,0
pneumatics,n,0
pneumatically,r,0.12208
pneumatic_tyre,n,0
pneumatic_tire,n,0
pneumatic_hammer,n,0
pneumatic_drill,n,0
pneumatic_caisson,n,0
pneumatic,a,0
p-n_junction,n,0
pms,n,0
pm,n,0
plzen,n,0
plywood,n,0
plymouth_rock,n,0
plymouth_colony,n,0
plymouth,n,0
plyers,n,0
plyer,n,0
plyboard,n,0
ply,n,0
ply,v,0.22686
pluviose,n,0
pluviometer,n,0
pluvianus_aegyptius,n,0
pluvianus,n,0
pluvialis,n,0.12208
plutonium_trigger,n,0
plutonium_pit,n,0
plutonium_bomb,n,0
plutonium_239,n,0
plutonium,n,0
plutonic_rock,n,0
plutonic,a,0
plutonian,a,0
pluton,n,0
plutocratical,a,0
plutocratic,a,0
plutocrat,n,0.12208
plutocracy,n,0
pluto,n,0
pluteus_magnus,n,0
pluteus_cervinus,n,0
pluteus_aurantiorugosus,n,0.15793
pluteus,n,0
pluteaceae,n,0
plutarch,n,0
plushy,a,0.13333
plush-like,a,0.15793
plush,a,0.32476
plush,n,0
plus_sign,n,0
plus_fours,n,0
plus,a,0.16465
plus,n,0.27822
pluralize,v,0.21734
pluralization,n,0
plurality,n,-0.01545
pluralistic,a,0
pluralist,n,-0.3307
pluralism,n,0
pluralise,v,0.21734
pluralisation,n,0
plural_form,n,0
plural,a,0
plural,n,0
pluperfect_tense,n,0
pluperfect,a,0.12208
pluperfect,n,0
plunker,n,0
plunk_for,v,0.17826
plunk_down,v,0
plunk,n,0
plunk,r,0
plunk,v,0
plunger,n,0
plunge,n,0
plunge,v,-0.11126
plundering,a,0
plundering,n,0
plunderer,n,0
plundered,a,0
plunderage,n,0
plunder,n,0
plunder,v,-0.29661
plum-yew_family,n,0
plum-yew,n,0
plumy,a,-0.34648
plumule,n,0
plumpness,n,0
plumping,a,0
plump_up,v,0
plump_out,v,0
plump_in,v,0
plump_for,v,0.17826
plump_down,v,0
plump,a,-0.05302
plump,n,0
plump,r,0
plump,v,-0.05647
plumose,a,-0.07997
plummy,a,0.34523
plummet,n,0
plummet,v,-0.22067
plumlike,a,0.15793
plumiera,n,0
plum-fruited_yew,n,0
plume-tipped,a,-0.38925
plumeria_alba,n,0
plumeria_acutifolia,n,0
plumeria,n,0
plumelike,a,-0.28345
plumed_tussock,n,0
plumed_thistle,n,0
plumed_scorpionfish,n,0.17826
plumed,a,-0.34264
plume_thistle,n,0
plume_poppy,n,0
plume_grass,n,0
plume,n,0
plume,v,0.01578
plumcot_tree,n,0
plumcot,n,0.1067
plumbous,a,0
plumbism,n,0
plumbing_system,n,0
plumbing_fixture,n,0
plumbing,n,0
plumbic,a,0
plumbery,n,0
plumber's_snake,n,0
plumber's_helper,n,0
plumber,n,0
plumbago_europaea,n,0
plumbago,n,0
plumbaginales,n,0
plumbaginaceous,a,0
plumbaginaceae,n,0
plumbable,a,0.21734
plumb_rule,n,0
plumb_line,n,0
plumb_level,n,0
plumb_bob,n,0
plumb,a,0
plumb,n,0
plumb,r,0.1619
plumb,v,0.16028
plumate,a,-0.07997
plumaged,a,0
plumage,n,0
plum_tree,n,0
plum_tomato,n,0.15793
plum_sauce,n,0
plum_pudding,n,0
plum_duff,n,0
plum,n,0
plum,r,0.29246
plug-ugly,n,0
plug-in,n,0
plughole,n,0
plugger,n,0
plugged,a,0.1067
plugboard,n,0
plug_into,v,0
plug_in,v,0
plug_hat,n,0
plug_fuse,n,0
plug_away,v,-0.06819
plug,n,-0.14436
plug,v,-0.18523
plucky,a,-0.01734
pluckiness,n,-0.13964
pluckily,r,0.15793
plucked,a,0
pluck_at,v,0
pluck,n,-0.29364
pluck,v,-0.30303
ploy,n,0
plowwright,n,0
plowshare,n,0
plowman,n,0
plowland,n,0
plowing,n,0
plower,n,0
plowed,a,-0.28345
plowboy,n,0
plow_horse,n,0
plow_ahead,v,0
plow,n,0
plow,v,0
plover,n,0
plovdiv,n,0
ploughwright,n,0
ploughshare,n,0
ploughman's_lunch,n,0
ploughman,n,0
ploughland,n,0
ploughing,n,0
ploughed,a,-0.28345
ploughboy,n,0
plough_on,v,0
plough_horse,n,0
plough,n,0
plough,v,0
plotter,n,0
plotted,a,0
plott_hound,n,0
plotinus,n,0
plot_of_land,n,0
plot_of_ground,n,0
plot_line,n,0
plot_element,n,0
plot,n,-0.0112
plot,v,0
plosive_speech_sound,n,0
plosive_consonant,n,0
plosive,n,0
plosion,n,0
plop,n,0
plop,r,0
plop,v,0
plonk_down,v,0
plonk,n,-0.39857
plonk,v,0
ploddingly,r,0.15793
plodding,a,-0.19821
plodding,n,0
plodder,n,0.1619
plod,n,0
plod,v,0
ploceus_philippinus,n,0
ploceus,n,0
ploceidae,n,-0.01819
ploce,n,0
plo,n,0
pliocene_epoch,n,0
pliocene,n,0
pliny_the_younger,n,0
pliny_the_elder,n,0
pliny,n,0
plinth,n,0
plinian_eruption,n,0
plimsoll_mark,n,0
plimsoll_line,n,0
plimsoll,n,-0.02298
plight,n,-0.23373
plight,v,0
pliers,n,0
plier,n,0
plicatoperipatus_jamaicensis,n,0.17826
plicatoperipatus,n,0
plication,n,0.10554
plicate,v,0
plica_vocalis,n,0
plica,n,0
pliantness,n,0.12246
pliant,a,0.25965
pliancy,n,0.12246
pliable,a,0.23482
pliability,n,0.01994
plf,n,0
plexus_sacralis,n,0
plexus_pulmonalis,n,0
plexus_periarterialis,n,0
plexus_myentericus,n,0
plexus_mesentericus,n,-0.19821
plexus_lumbalis,n,0
plexus_hypogastricus,n,0.12208
plexus_dentalis,n,0.12208
plexus_coccygeus,n,0
plexus_choroideus,n,0
plexus_cervicalis,n,0
plexus_celiacus,n,0
plexus_caroticus,n,0
plexus_cardiacus,n,0
plexus_brachialis,n,0
plexus_autonomici,n,-0.07997
plexus,n,0
plexor,n,0
pleximetry,n,0
pleximeter,n,0
plexiglass,n,0
plexiglas,n,0
plevna,n,0
pleven,n,0
pleurotus_phosphoreus,n,0
pleurotus_ostreatus,n,0
pleurotus,n,0
pleurothallis,n,0
pleurosorus,n,0
pleuropneumonialike_organism,n,-0.34088
pleuropneumonia,n,-0.28345
pleuronectidae,n,0
pleuronectes_platessa,n,0
pleuronectes,n,-0.07997
pleurodynia,n,-0.38925
pleurodont,n,0
pleurocarpous_moss,n,0
pleurocarpous,a,0
pleurocarp,n,0
pleurobrachiidae,n,0
pleurobrachia,n,0
pleurisy_root,n,0
pleurisy,n,-0.19821
pleuralgia,n,-0.38925
pleural_space,n,0
pleural_cavity,n,0
pleural,a,0
pleura,n,0
plethysmograph,n,0
plethoric,a,-0.25931
plethora,n,-0.08901
plethodontidae,n,0
plethodont,n,0
plethodon_vehiculum,n,0
plethodon_cinereus,n,0
plethodon,n,-0.07997
plessor,n,0
plessimeter,n,0
plesiosaurus,n,0
plesiosauria,n,0
plesiosaur,n,0
plesianthropus,n,0
pleopod,n,0
pleonastic,a,0
pleonaste,n,0
pleonasm,n,0
pleomorphism,n,0.1067
pleomorphic_rhabdosarcoma,n,0
pleomorphic_rhabdomyosarcoma,n,0
pleomorphic,a,0.08478
pleochroism,n,0
pleochroic,a,0
plenum,n,0.1067
plenty,n,-0.1294
plenty,r,0.12208
plentitude,n,-0.28345
plentifulness,n,-0.28345
plentifully,r,0.15793
plentiful,a,0.1984
plenteousness,n,-0.28345
plenteously,r,0.15793
plenteous,a,0.12208
plenitude,n,-0.28345
plenipotentiary,n,0
plenary,a,-0.02386
plenarily,r,0.15793
pleistocene_epoch,n,0
pleistocene,n,0
pleiospilos,n,0
pleione,n,0
pleiades,n,0
pledger,n,0
pledgee,n,0
pledged,a,0
pledge_taker,n,0
pledge,n,-0.00876
pledge,v,0
plectrum,n,0
plectrophenax_nivalis,n,0
plectrophenax,n,0
plectron,n,0
plectranthus_amboinicus,n,0
plectranthus,n,0
plectorrhiza,n,0
plectophera,n,0
plectomycetes,n,0
plectognathi,n,0
plectognath_fish,n,-0.19821
plectognath,n,-0.19821
plectania,n,0
plecotus_townsendi,n,0
plecotus,n,0
plecopteran,n,0
plecoptera,n,0
plebiscite,n,0.12208
plebeian,a,0
plebeian,n,0
plebe,n,0
pleb,n,0
pleating,n,0
pleat,n,0
pleat,v,0
pleasure-unpleasure_principle,n,0
pleasure-pain_principle,n,0
pleasure_trip,n,-0.07997
pleasure_seeker,n,0.17826
pleasure_principle,n,0
pleasure_ground,n,0
pleasure_craft,n,0
pleasure_boat,n,0
pleasure,n,0.65792
pleasurably,r,0.12208
pleasurable,a,0.66449
pleasingness,n,0.36466
pleasingly,r,0.21734
pleasing,a,0.65377
pleasing,n,0.69462
pleaser,n,0.36466
pleased,a,0.68968
please,r,0.12208
please,v,0.25049
pleasant-tasting,a,0.3585
pleasant-smelling,a,0.36466
pleasantry,n,0.36466
pleasantness,n,0.21168
pleasantly,r,0.17826
pleasant_island,n,0
pleasant,a,0.54676
pleasance,n,0
pleadingly,r,0.15793
pleading_in_the_alternative,n,0
pleading,a,0
pleading,n,0
pleader,n,0
plead,v,-0.41664
pleach,v,0
plea-bargain,v,-0.07997
plea_of_insanity,n,0.12208
plea_bargaining,n,0
plea_bargain,n,0
plea,n,-0.2095
plaza,n,0
playwright,n,0
playtime,n,0
plaything,n,0
playsuit,n,0
playscript,n,0
playschool,n,0
playroom,n,0
playpen,n,0
playoff_game,n,0
playoff,n,0
playmate,n,0
playmaker,n,0
playlobium_obtusangulum,n,0
playlist,n,0
playlet,n,0
playing_period,n,0
playing_field,n,0
playing_card,n,0
playing_area,n,0
playing,n,0
playhouse,n,0
playground_slide,n,0
playground_ball,n,0
playground,n,0
playgoer,n,0
playfulness,n,0.30746
playfully,r,0.15793
playful,a,0.66357
playfellow,n,0
player_piano,n,0
player,n,0.18823
played_out,a,0.01837
played,a,0
playday,n,0
playboy,n,-0.20034
play-box,n,0
playbox,n,0
playbook,n,0
playbill,n,0
playback,n,0
play-actor,n,0
playactor,n,0
playacting,n,0
playact,v,0
playable,a,0.28394
play_up,v,0.17703
play_tricks,v,-0.38925
play_therapy,n,0
play_reading,n,0
play_possum,v,0
play_out,v,0
play_off,v,0
play_list,n,0
play_it_by_ear,v,0
play_hooky,v,0
play_group,n,0
play_false,v,0.21734
play_down,v,0.25416
play_back,v,0
play_around,v,-0.16702
play_along,v,-0.1294
play_a_trick_on,v,-0.38925
play_a_joke_on,v,-0.0983
play,n,0.59048
play,v,0.68824
plavix,n,0
plautus_alle,n,0
plautus,n,0
plausive,a,0.21734
plausibly,r,0
plausibleness,n,0.17826
plausible,a,0.10634
plausibility,n,0.17826
plaudits,n,0.28394
plaudit,n,0.28394
platystemon_californicus,n,0
platystemon,n,0
platysma,n,0
platyrrhinic,a,0
platyrrhinian,a,0
platyrrhinian,n,0
platyrrhini,n,0
platyrrhine,a,0
platyrrhine,n,0
platyrhinian,a,0
platyrhine,a,0
platypus,n,0
platypoecilus_maculatus,n,0
platypoecilus,n,0
platymiscium_trinitatis,n,0
platymiscium_pinnatum,n,0
platymiscium,n,0
platylobium_formosum,n,0
platylobium,n,0
platyhelminthes,n,0.12208
platyhelminth,n,0.15793
platyctenean,n,0
platyctenea,n,0
platycladus_orientalis,n,0
platycerium_bifurcatum,n,0
platycerium_andinum,n,0
platycerium_alcicorne,n,0
platycerium,n,0
platycephalidae,n,0
platy,n,0
platter,n,0
plattensee,n,0
platte_river_penstemon,n,0
platte_river,n,0
platte,n,0
plattdeutsch,n,0
platt_national_park,n,0
plato's_academy,n,0
platoon,n,0
platonistic,a,0
platonist,n,0
platonism,n,0
platonic_year,n,0
platonic_solid,n,0.12208
platonic_body,n,0.12208
platonic,a,-0.14134
plato,n,0
platitudinous,a,-0.17327
platitudinize,v,-0.34088
platitudinarian,n,0
platitudinal,a,-0.17327
platitude,n,0.12208
platinum-blonde,a,0
platinum_thermometer,n,0
platinum_blonde,n,0
platinum_blond,n,0
platinum_black,n,0
platinum,n,0
platinize,v,0
plating,n,0
platichthys_flesus,n,0
platichthys,n,0
plath,n,0.12208
platform_rocker,n,0
platform_bed,n,0
platform,n,0
plater,n,0
platen,n,0
platelike,a,-0.28345
plateletpheresis,n,0
platelet,n,0
platelayer,n,0
plateful,n,0
plateau_striped_whiptail,n,0
plateau,n,0
plate_tectonics,n,0
plate_tectonic_theory,n,0
plate_rail,n,0
plate_rack,n,0
plate_iron,n,0
plate_glass,n,0
plate_armour,n,0
plate_armor,n,0
plate,n,-0.0365
plate,v,0
platanus_wrightii,n,0
platanus_racemosa,n,0
platanus_orientalis,n,0
platanus_occidentalis,n,0
platanus_acerifolia,n,0
platanus,n,0
platanthera_leucophea,n,0
platanthera_chlorantha,n,0
platanthera_bifolia,n,0
platanthera,n,0
platanistidae,n,0
platanaceae,n,0
